xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
0.63,0.151,17,1404,884.9824,1
1.072,0.021,38,948,1561.7238,1
1.116,0.02,14,1132,1051.174,1
0.556,0.02,7,403,350.3905,1
1.026,0.11,123,1032,969.1093,1
1.043,0.017,134,1032,1051.174,1
0.938,0.2,1,605,330.3415,1
0.74,0.029,2,604,374.3947,1
1.356,0.005,5,1348,1393.4296,1
0.834,0.227,19,1406,846.8243,1
1.083,0.094,8,1206,770.8846,1
1.21,0.022,6,1336,1009.1277,1
0.613,0.029,19,804,375.3824,1
1.107,0.192,27,1806,949.9708,1
0.774,0.026,33,944,1261.3978,1
0.856,0.056,33,1406,782.9389,1
1.314,0.045,80,932,1051.174,1
1.295,0.024,2,1440,1213.27,1
0.539,0.055,71,603,481.5558,1
0.804,0.001,1,1608,1061.1162,1
0.507,0.002,7,602,354.4069,1
1.113,0.134,20,1136,1128.2914,1
0.828,0.126,25,804,529.548,1
0.984,0.127,3,1176,2037.2548,1
1.313,0.136,124,932,969.1093,1
0.941,0.037,39,1605,947.9549,1
1.2,0.061,5,1332,975.0596,1
0.847,0.096,1,1006,632.6286,1
0.76,0.053,8,1208,913.0482,1
1.093,0.075,71,1405,969.202,1
0.811,0.069,1,1610,865.939,1
0.96,0.041,2,1608,835.9561,1
0.627,0.07,44,1406,907.0349,1
0.949,0.086,4,604,443.501,1
1.233,0.057,37,1232,1051.174,1
0.767,0.044,137,1004,671.7984,1
1.332,0.002,56,936,1188.3209,1
0.602,0.061,10,603,302.3311,1
0.507,0.116,10,804,509.5169,1
1.081,0.017,66,1032,969.1093,1
0.611,0.024,4,804,539.5432,1
0.895,0.014,3,1206,877.0116,1
1.272,0.081,62,1132,1051.174,1
0.865,0.12,2,1006,675.694,1
1.151,0.077,10,1132,950.0166,1
1.181,0.029,10,2812,971.1686,1
1.105,0.096,1,1006,602.6891,1
0.679,0.01,18,1608,904.0318,1
1.284,0.109,5,1444,1406.4668,1
0.959,0.116,23,1206,790.8309,1
1.273,0.097,2,1532,1051.174,1
1.145,0.011,45,1136,1044.2232,1
0.897,0.052,133,1606,949.1619,1
0.845,0.078,6,1207,674.7556,1
0.883,0.06,20,1005,644.7294,1
0.924,0.118,14,2008,1009.0998,1
1.149,0.265,1,1610,885.9328,1
0.625,0.033,1,1609,865.939,1
1.061,0.064,11,1407,969.202,1
1.597,0.209,9,1444,1315.5363,1
1.292,0.002,4,1656,1816.992,1
1.19,0.093,2,1544,1349.5065,1
1.365,0.053,8,1440,1227.3861,1
0.916,0.05,124,1605,1009.173,1
1.344,0.15,21,1448,1515.7764,1
1.439,0.122,2,1960,1761.058,1
0.717,0.041,241,1204,754.9255,1
1.068,0.139,9,1440,1178.2336,1
1.165,0.005,6,1336,1032.0728,1
0.714,0.093,40,1005,628.73,1
1.391,0.041,44,1652,1491.7075,1
1.041,0.036,23,1207,830.9426,1
1.027,0.131,45,1608,904.0318,1
1.073,0.051,2,1809,1183.3763,1
1.044,0.012,95,2406,1384.5559,1
1.443,0.18,4,1760,1812.1026,1
0.903,0.016,65,1005,608.6494,1
0.962,0,174,940,990.0415,1
0.944,0.052,203,2808,970.1369,1
1.858,0.087,22,1132,1051.174,1
1.104,0.105,2,2210,1122.2592,1
1.243,0.022,6,1644,1138.2492,1
1.374,0.21,227,1032,1041.1444,1
0.818,0.082,145,1006,656.7374,1
1.537,0.052,18,1336,1179.3047,1
1.798,0.056,42,1972,1883.0922,1
1.41,0.223,15,2809,909.0538,1
1.37,0.027,195,1244,1249.3868,1
1.499,0.003,8,1956,1560.9159,1
1.18,0,17,1008,702.7251,1
1.896,0.164,40,1132,1051.174,1
1.008,0.128,2,1607,865.939,1
0.804,0.034,5,806,615.6878,1
0.963,0.151,104,2808,916.0024,1
1.018,0.256,2,1610,887.0446,1
0.847,0.037,2,1208,818.8852,1
1.662,0.018,1,2060,1594.7571,1
1.063,0.06,50,1004,643.782,1
1.463,0.094,111,1340,1310.4361,1
1.205,0.037,6,1548,1417.6316,1
0.863,0.023,74,2207,1247.3709,1
1.329,0.263,1,1609,1163.2928,1
0.958,0.056,1,1610,914.0299,1
1.415,0.088,7,1856,1648.8767,1
1.439,0.053,272,1052,1475.7218,1
1.778,0.2,221,1360,1676.801,1
1.566,0.03,1,1744,1386.6294,1
1.123,0.007,99,2209,1187.3189,1
1.188,0.038,36,2808,1475.5328,1
1.581,0.17,1,1960,1717.8096,1
1.153,0.082,46,1248,1206.2322,1
1.792,0.127,19,1860,1746,1
1.645,0.108,1,2148,1267.3647,1
1.513,0.148,6,1132,1034.1339,1
1.155,0.03,6,1407,946.1119,1
1.123,0.113,15,1407,969.202,1
1.025,0.1,3,1808,1013.1625,1
1.662,0.073,32,1244,1386.6294,1
1.381,0.019,54,1356,1794.8182,1
1,0.08,41,1607,1003.1234,1
1.508,0.129,25,2096,2694.0464,1
1.174,0.17,32,2209,1321.4997,1
0.974,0.045,24,2809,912.0574,1
1.464,0.011,18,1756,1609.8461,1
1.016,0.063,10,1608,844.964,1
1.138,0.086,6,2008,1058.16,1
1.649,0.107,2,1334,1792.967,1
1.09,0.011,6,1688,2395.6977,1
1.078,0.074,192,2005,1242.4814,1
1.548,0.044,38,2809,951.1778,1
1.108,0.088,16,1607,946.1149,1
1.246,0.23,9,2009,1203.3611,1
1.372,0.012,36,834,1794.0355,1
1.692,0.061,1,1976,1995.2699,1
1.223,0.08,42,2008,1292.4576,1
1.989,0.099,8,1676,2127.386,1
1.647,0.11,9,1034,1794.0355,1
1.138,0.128,2,2412,1195.3011,1
1.381,0.108,13,1760,1793.9952,1
2.105,0.202,12,1760,1847.9971,1
1.003,0.042,4,1808,1106.2504,1
1.268,0.089,118,2008,1263.3733,1
1.136,0.179,21,2007,1190.2756,1
1.435,0.254,21,2208,1279.561,1
1.289,0.181,3,2410,1411.6427,1
1.357,0.15,72,1460,1847.9971,1
1.494,0.045,7,934,1794.0355,1
1.333,0.283,8,2609,1388.4516,1
1.046,0.029,66,2407,1282.5064,1
1.469,0,22,1756,1919.1301,1
0.898,0.041,45,2207,1276.4618,1
1.801,0.082,7,1536,1051.2084,1
0.692,0.038,56,1807,1065.1485,1
1.401,0.08,14,2208,1380.5484,1
0.953,0.047,54,1606,986.1398,1
1.274,0.038,231,1364,1748.8236,1
1.738,0.192,14,1868,1978.2482,1
0.848,0.016,114,2006,1157.3966,1
1.498,0.059,5,1234,1792.967,1
1.541,0.012,68,1692,2723.0802,1
1.128,0.004,1,2011,1259.4686,1
1.176,0.115,53,732,1693.035,1
1.19,0.074,3,2409,1400.5089,1
2.083,0.189,1,2168,2166.598,1
1.04,0.125,12,2410,1144.2101,1
1.164,0.027,17,1609,897.0831,1
0.826,0.041,5,1409,848.9085,1
1.192,0.069,35,934,1978.1925,1
1.461,0.015,139,1472,2076.2904,1
1.33,0.2,32,2607,1635.9701,1
0.602,0.163,214,2006,1131.2696,1
2.014,0.195,1,2160,1891.2474,1
1.766,0.283,1,1748,1267.3647,1
1.431,0.161,8,1808,1115.2553,1
1.762,0.123,86,1576,2116.3771,1
1.501,0.216,5,1948,1326.4698,1
1.598,0.009,34,1684,2392.7416,1
1.28,0.061,1,2409,1693.7221,1
1.718,0.018,87,1380,2535.8921,1
1.691,0.068,3,2060,1864.1444,1
1.994,0.418,1,2056,1589.8155,1
1.624,0.053,67,2407,1460.5645,1
1.292,0.164,16,2410,1321.4503,1
1.82,0.133,77,1672,2044.401,1
1.514,0.009,1,1972,2245.4057,1
1.535,0.001,3,1968,2031.2132,1
1.103,0.001,23,1244,1332.4766,1
0.878,0.036,16,2009,1105.2495,1
2.109,0.082,3,1672,2227.4174,1
1.067,0.05,3,3009,1588.6982,1
1.902,0.036,64,1576,2222.5475,1
1.8,0.051,42,1692,2488.6452,1
1.222,0.062,1,2609,1615.5965,1
1.758,0.014,37,1796,2747.9948,1
1.032,0.036,482,2606,1535.7178,1
1.366,0.15,9,832,1727.0441,1
1.069,0.047,393,3005,1689.8924,1
1.603,0.023,25,1564,1852.1204,1
1.196,0.036,11,2609,1470.6018,1
1.266,0.124,9,2609,1490.6396,1
1.119,0.029,3,1752,1439.7214,1
1.46,0.012,23,1556,1754.9788,1
0.696,0.041,184,2608,1455.5079,1
1.091,0.008,30,1406,941.1393,1
0.996,0.031,8,2409,1260.5431,1
1.782,0.17,51,1380,2188.3718,1
1.326,0.152,1,2012,1352.528,1
1.113,0.004,188,13100,2884.3655,1
1.515,0.024,28,1788,2568.804,1
1.082,0.019,139,2807,1373.4923,1
2.177,0.086,1,1728,1545.6642,1
1.173,0.109,14,3008,1766.049,1
1.989,0.032,13,1992,2578.738,1
1.524,0.003,187,14104,2915.5085,1
2.295,0.071,51,15132,3687.9996,1
1.541,0.002,1,1032,2082.2109,1
1.612,0.018,1,20112,3045.446,1
1.511,0.129,6,1880,2163.4712,1
1.976,0.074,9,1796,2882.0478,1
1.129,0.072,194,2206,1258.3917,1
1.823,0.116,1,2284,2411.5305,1
0.943,0.061,9,3010,1754.9574,1
1.329,0.045,7,3009,1832.0465,1
1.609,0.038,2,1809,1105.2133,1
0.927,0.009,8,1809,987.0752,1
1.639,0.001,140,14104,3138.4466,1
1.58,0.085,1,1984,2367.78,1
0.882,0.002,54,2206,1428.7446,1
1.27,0.1,3,1036,1919.2672,1
2.017,0.193,3,1796,2935.213,1
1.685,0.071,1,2212,1388.5835,1
1.437,0.049,20,836,1975.1359,1
1.29,0.047,88,742,2356.5774,1
1.053,0.049,131,2807,1502.5554,1
1.216,0.104,28,3009,1808.0393,1
2.034,0.052,5,17100,2706.9928,1
1.275,0.033,3,2609,1633.9054,1
1.549,0.124,1,26104,2637.9139,1
1.164,0.237,10,2609,1501.7002,1
1.966,0.038,18,18116,3113.6882,1
1.964,0.062,4,2296,2882.0478,1
1.171,0.187,11,2408,1451.7075,1
1.259,0.106,5,1034,1862.2152,1
1.129,0.01,16,1808,1186.2474,1
1.219,0.068,1,1648,1474.7672,1
1.654,0.111,124,1372,2312.57,1
1.094,0.061,39,1807,1150.2138,1
1.962,0.145,37,17104,3175.547,1
1.819,0.062,177,1392,2546.6874,1
2.229,0.221,1,2080,2537.6972,1
1.673,0.121,2,1768,2135.4607,1
1.405,0.007,10,1992,2402.5068,1
1.173,0.049,4,2609,1492.5627,1
1.203,0.086,1,2411,1342.5682,1
1.826,0.04,243,1292,2754.0111,1
1.237,0.158,362,2206,1435.7081,1
1.213,0.081,77,2408,1386.482,1
1.578,0.072,3,2092,2594.8235,1
1.973,0.06,8,1676,2329.7149,1
1.295,0.153,1,2810,1547.7288,1
1.244,0.013,164,632,2051.3882,1
1.963,0.196,42,1684,2444.9795,1
1.371,0.191,24,3008,1598.8127,1
1.17,0.11,62,734,2034.2964,1
1.698,0.037,36,1680,2468.932,1
1.526,0.161,2,1952,1682.9586,1
1.233,0.039,10,834,1825.1541,1
1.522,0.009,5,2810,1791.0064,1
1.01,0.079,74,2406,1418.669,1
1.579,0.014,2,1980,2438.7346,1
2.772,0.315,12,19104,2823.2634,1
1.258,0.008,82,2007,1203.3611,1
1.325,0.03,4,2809,1679.8913,1
1.382,0.045,102,1380,2399.7289,1
1.514,0.268,68,732,1825.0644,1
1.42,0.01,2,2809,1800.9446,1
1.621,0.142,42,936,2003.1998,1
1.67,0.045,169,1492,2350.586,1
1.247,0.122,4,834,1865.0978,1
1.917,0.091,193,1396,2726.9402,1
1.378,0.213,106,2606,1697.8775,1
1.096,0.05,3,932,1855.1395,1
1.798,0.074,26,17120,3205.721,1
2.331,0.281,11,17100,2799.1363,1
1.803,0.033,121,1696,2622.9158,1
2.004,0.158,1,2288,2443.6918,1
1.431,0.064,43,834,1838.0044,1
1.866,0.045,126,1496,2783.0252,1
1.033,0.007,147,2207,1391.7238,1
1.461,0.039,4,1964,1951.0801,1
1.821,0.034,307,1388,2569.7342,1
2.047,0.094,17,18100,2951.2053,1
2.406,0.151,11,20132,3514.0024,1
1,0.031,4,932,1959.2792,1
1.805,0.049,2,1992,2890.1139,1
1.217,0.085,3,1884,2378.6678,1
1.606,0.115,8,1888,2674.7859,1
1.294,0.005,70,736,2119.2849,1
1.416,0.05,321,536,1998.2212,1
1.889,0.18,3,1972,2157.4546,1
1.933,0.041,20,18112,3287.4694,1
1.536,0.185,19,2808,1673.887,1
1.881,0.031,3,19100,2716.9374,1
1.206,0.021,72,734,1781.9378,1
2.138,0.141,257,12100,2988.183,1
1.479,0.039,2,2609,1636.7914,1
1.764,0.211,1,1338,2082.322,1
1.365,0.066,47,832,1959.2916,1
1.431,0.064,16,1440,1254.4551,1
1.288,0.013,10,940,2093.2473,1
1.738,0.095,106,16100,2808.3533,1
3.83,0.496,1,27104,3061.525,1
1.402,0.177,189,732,1907.027,1
1.235,0.033,3,1036,2094.3098,1
2.043,0.091,15,1884,2537.9234,1
1.964,0.027,225,15116,3052.4932,1
2.339,0.147,28,1792,2482.8722,1
1.045,0.057,10,938,2178.4307,1
1.236,0.035,4,2808,1651.7931,1
2.01,0.023,254,14100,2875.3243,1
1.404,0.116,27,834,1839.181,1
2.961,0.386,1,21104,3061.525,1
0.966,0.073,106,732,1855.1246,1
1.848,0.06,3,1984,2482.7883,1
1.307,0.068,17,2807,1723.9922,1
1.38,0.158,35,2807,1838.0592,1
1.153,0.158,46,2807,1601.7777,1
1.457,0.007,30,936,1962.1443,1
1.155,0.06,287,3005,1808.0744,1
1.987,0.029,144,1596,2684.0482,1
1.352,0.026,100,1392,2592.9358,1
2.085,0.055,7,1892,2511.9666,1
0.972,0.098,1,2211,1241.4105,1
2.166,0.056,31,1896,2542.7369,1
1.602,0.23,113,738,1855.0848,1
1.51,0.137,226,2406,1534.7729,1
1.388,0.026,91,2806,1810.096,1
1.4,0.164,96,734,1792.9267,1
1.666,0.233,13,1048,2782.0588,1
1.475,0.113,243,1288,2580.8768,1
2.917,0.43,1,2592,2511.9666,1
1.562,0.006,7,1680,2290.6054,1
1.639,0.007,210,1280,2212.3605,1
2.062,0.19,16,16104,3040.3855,1
1.773,0.022,161,14112,3418.7257,1
1.283,0.071,32,1448,1300.441,1
1.442,0.021,12,832,1959.2916,1
1.28,0.268,72,3009,1600.8052,1
1.816,0.003,92,15104,2774.9741,1
1.29,0.117,261,534,2139.5789,1
1.418,0.005,184,640,2077.2479,1
1.34,0.134,45,740,2201.5274,1
1.571,0.137,40,836,1959.3225,1
1.548,0.023,29,15100,2934.1374,1
2.131,0.009,5,20108,2894.2322,1
1.964,0.075,24,16108,3311.665,1
1.368,0.107,17,934,2118.3023,1
1.342,0.019,17,736,1985.3116,1
1.537,0.072,1,20112,3344.8523,1
2.63,0.097,29,18112,3305.6947,1
1.87,0.046,175,15100,3011.137,1
2.197,0.038,4,23120,3075.3517,1
1.667,0.072,58,738,2223.5198,1
1.292,0.155,105,632,1849.2831,1
1.421,0.022,33,732,2089.3415,1
1.775,0.071,86,1388,2676.8481,1
1.173,0.006,19,2408,1439.5546,1
1.492,0.022,46,18132,3503.9236,1
1.403,0.044,10,836,2094.3098,1
2.089,0.001,139,15100,3140.2959,1
1.363,0.064,19,3007,2057.0834,1
2.021,0.141,89,15112,3091.487,1
1.672,0.08,25,1892,2541.8034,1
1.778,0.002,40,17100,2954.4899,1
1.038,0.033,5,2809,1573.7637,1
1.989,0.037,1,21120,3593.8699,1
1.343,0.085,1,1032,1878.1589,1
1.08,0.009,11,942,2112.3403,1
2.353,0.311,45,18104,2851.082,1
1.621,0.128,64,15104,2947.1681,1
1.061,0.075,2,1050,2489.8209,1
1.219,0.01,31,840,2203.4464,1
1.64,0.033,45,18128,3303.7636,1
2.673,0.291,9,20112,2857.236,1
1.135,0.024,3,1048,2569.9129,1
1.292,0.084,17,736,1928.2163,1
1.783,0.126,187,16136,3605.0814,1
1.789,0.046,102,14100,2910.1687,1
1.644,0.134,4,1852,1490.6336,1
1.833,0.28,3,1234,1912.1766,1
1.226,0.157,312,2805,1713.8307,1
1.51,0.181,12,932,1727.0441,1
2.448,0.23,334,13108,2973.3599,1
1.788,0.016,122,15108,2884.3007,1
0.911,0.028,78,532,1880.1308,1
1.825,0.09,1,22120,3259.691,1
1.686,0.027,15,17100,2617.8018,1
1.132,0.073,3,3008,1877.1955,1
1.226,0.03,298,432,1865.1637,1
1.165,0.081,26,940,2195.5134,1
1.79,0.056,156,14124,3516.8944,1
0.509,0.178,29,802,465.5225,1
1.58,0.028,165,16108,2843.0515,1
1.473,0.073,197,734,1888.0215,1
1.193,0.064,5,2808,1720.0488,1
1.53,0.087,3,1136,1921.1809,1
1.728,0.026,20,17120,3436.747,1
1.967,0.121,203,15120,3205.721,1
1.875,0.147,2,23116,3235.7123,1
1.206,0.11,94,3006,1913.0806,1
1.872,0.085,6,1984,2743.08,1
1.46,0.2,71,734,2008.2193,1
2.046,0.046,10,19132,3516.8675,1
1.716,0.11,2,21120,3258.7685,1
1.61,0.236,2,1138,2264.5301,1
0.293,0.007,1,402,303.3159,1
2.284,0.245,1,2188,2572.7282,1
1.856,0.153,6,1864,1722.8296,1
1.243,0.174,21,2608,1439.7802,1
1.192,0.071,6,3010,1748.9109,1
0.895,0.009,21,1608,1075.2304,1
1.258,0.017,26,1560,1725.9806,1
2.11,0.303,1,2411,1643.8198,1
1.252,0.05,1,1210,907.0349,1
1.498,0.086,6,1440,1360.4002,1
0.445,0.006,53,601,364.4174,1
0.765,0.183,8,603,332.3574,1
0.515,0.03,29,602,368.3934,1
0.986,0.193,10,805,389.4093,1
0.959,0.248,2,605,332.3574,1
0.626,0.09,5,1005,548.6556,1
0.914,0.027,94,1606,1030.19,1
1.265,0.027,65,1144,1544.7331,1
0.71,0.038,5,603,362.297,1
0.716,0.037,3,805,447.446,1
1.298,0.118,7,1556,1673.856,1
1.307,0.104,1,1552,1295.3691,1
1.061,0.067,181,832,1130.368,1
0.698,0.141,15,1004,608.6494,1
0.735,0.132,1,606,332.3574,1
1.213,0.068,197,1148,1356.6376,1
1.105,0.247,2,1007,758.7893,1
1.493,0.04,2,2492,2562.9646,1
2.128,0.106,2,20112,3147.5636,1
0.696,0.111,10,603,332.3574,1
1.075,0.039,68,1807,1240.5185,1
0.8,0.066,64,1204,619.6299,1
1.047,0.121,2,1207,736.7802,1
1.347,0.055,44,1556,1719.1316,1
0.837,0.097,2,1407,1016.1656,1
1.15,0.09,65,1692,2453.5591,1
0.634,0.019,77,803,614.7868,1
0.658,0.013,9,805,516.5956,1
1.392,0.155,3,3010,1799.8718,1
2.141,0.08,124,1488,2821.1478,1
1.084,0.093,18,732,1822.9928,1
0.607,0.137,24,1203,694.7922,1
0.577,0.203,21,602,376.3672,1
0.539,0.086,27,1003,608.6494,1
0.388,0,5,801,536.5859,1
1.014,0.155,17,1605,934.922,1
0.887,0.107,2,1040,1197.4411,1
0.54,0.147,6,664,1998.2853,1
0.129,0.011,11,601,437.4533,1
0.508,0.057,4,603,316.358,1
1.377,0.255,3,1336,1269.554,1
0.931,0.004,11,1607,775.8144,1
0.774,0.004,6,604,463.4547,1
1.222,0.153,39,1005,601.6146,1
1.535,0.11,75,1040,903.9451,1
0.99,0.038,119,1005,717.9226,1
0.844,0.02,89,1805,1211.2975,1
0.659,0.026,14,603,401.377,1
0.819,0.103,19,1204,774.87,1
0.765,0.138,19,804,598.617,1
1.063,0.034,117,1048,1518.7894,1
0.792,0.108,4,604,332.3574,1
1.176,0.013,38,1140,903.9451,1
1.056,0.066,49,1244,1271.3471,1
0.843,0.043,2,605,332.3574,1
0.586,0.074,28,804,598.617,1
1.204,0.116,7,1140,1267.4105,1
0.818,0.069,9,1607,1037.1875,1
1.254,0.058,2,1340,903.9451,1
1.051,0.006,5,1006,601.6146,1
1.25,0.154,2,1236,1187.3276,1
1.074,0.017,2,1608,1027.1633,1
1.39,0.193,2,1536,1269.4667,1
1.235,0.126,32,1240,903.9451,1
0.713,0.087,1,605,332.3574,1
0.484,0.07,50,803,532.598,1
0.933,0.009,35,1144,1214.4894,1
0.796,0.023,31,1808,1049.2852,1
0.891,0.11,402,1204,775.0179,1
0.801,0.004,220,1204,813.915,1
1.631,0.207,1,1736,1269.4667,1
1.276,0.039,7,1856,1437.5267,1
1.175,0.021,21,1344,1386.5718,1
1.133,0.141,71,1132,1016.0818,1
1.651,0.082,1,2152,1586.6354,1
0.625,0.036,1,603,332.3574,1
1.147,0.042,232,1406,1002.1815,1
0.996,0.178,112,936,1139.2364,1
1.871,0.284,6,1436,1269.4667,1
0.736,0.042,6,1006,675.7467,1
1.093,0,7,1436,1269.4667,1
0.334,0.023,1,403,303.3159,1
1.687,0.077,4,1864,1810.1361,1
1.546,0.227,8,1344,1538.8136,1
1.258,0.177,12,2009,1052.1498,1
1.306,0.083,12,1448,1180.2805,1
1.143,0.163,1,1611,1197.2731,1
1.201,0.05,5,1344,1538.8136,1
0.637,0.003,84,1005,758.7893,1
1.426,0.06,100,1248,1615.8119,1
1.036,0.192,1,1409,881,1
1.298,0.055,2,1748,1469.7346,1
1.099,0.071,5,1240,1136.3634,1
1.819,0.233,1,1744,1538.8136,1
1.505,0.152,2,1332,1162.3953,1
1.347,0.045,55,2208,1287.4332,1
1.772,0.161,1,1844,1538.8136,1
1.019,0.18,2,1609,981.1506,1
1.705,0.155,4,1440,1335.5298,1
1.595,0.178,1,1744,1538.8136,1
1.546,0.034,14,1764,1721.8975,1
1.801,0.09,39,1244,1386.5718,1
1.152,0.056,3,1007,739.7838,1
1.856,0.353,1,1544,1538.8136,1
1.706,0.051,11,1648,1372.4522,1
0.913,0.046,16,1407,831.8785,1
0.977,0.006,21,1006,739.7838,1
1.976,0.468,1,1944,1538.8136,1
0.964,0.034,353,1404,955.1222,1
0.783,0.097,134,1406,823.8584,1
1.318,0.059,3,1532,1137.2663,1
1.569,0.17,9,1440,1375.7184,1
1.422,0.234,294,1156,1564.7564,1
1.071,0.098,2,1408,831.8785,1
1.504,0.179,16,1748,1251.3159,1
1.718,0.069,4,2211,1479.6965,1
1.715,0.153,1,1956,1754.8802,1
1.569,0.047,30,1668,1866.1174,1
1.345,0.125,4,2410,1388.4949,1
1.216,0.038,86,936,1165.336,1
1.738,0.027,6,1960,1958.1638,1
2.377,0.221,2,2376,2267.6169,1
1.216,0.041,116,1348,1466.6639,1
1.495,0.06,3,2072,2055.3598,1
2.04,0.062,138,1580,2170.4346,1
1.044,0.032,42,2006,1434.6995,1
2.406,0.291,1,2680,2276.6188,1
1.48,0.025,4,1868,2160.5913,1
1.608,0.239,1,2411,1459.7924,1
1.012,0.027,75,1252,1698.9122,1
1.797,0.119,1,2068,2049.1851,1
1.158,0.004,38,2207,1334.6154,1
1.785,0.08,5,1808,1264.5617,1
4.528,0.577,1,2756,1895.242,1
1.289,0.032,110,1360,1878.23,1
2.091,0.044,69,16100,2538.6648,1
1.083,0.037,64,2608,1394.5974,1
2.082,0.179,1,2176,2120.4314,1
1.48,0.001,4,1876,2125.5032,1
2.32,0.373,1,1524,1643.8198,1
2.028,0.106,3,2372,1991.0961,1
1.266,0.025,125,1264,2027.2646,1
1.264,0.035,32,832,1760.8755,1
1.364,0.18,8,934,1963.2188,1
3.473,0.31,1,29100,2941.421,1
4.811,0.522,1,3080,2608.8558,1
1.645,0.107,2,1976,2195.3517,1
2.526,0.219,1,2172,2331.6722,1
1.871,0.132,10,1780,2495.8584,1
1.461,0.008,5,1656,1670.7997,1
1.73,0.132,66,1896,2411.5218,1
1.341,0.125,37,2607,1507.7044,1
5.355,0.618,1,37100,2927.2996,1
1.28,0.021,20,2609,1507.7044,1
3.624,0.501,1,2026,1739.0546,1
1.114,0.005,11,2407,1666.9536,1
3.266,0.406,1,2780,2357.7326,1
1.854,0.331,1,1534,1935.2054,1
2.583,0.398,1,1430,1858.1681,1
5.207,0.587,1,3796,2785.2335,1
1.517,0.101,21,3009,1858.1681,1
2.496,0.337,2,1972,2331.6722,1
1.28,0.028,60,2207,1464.5981,1
1.317,0.079,28,2208,1503.8925,1
1.029,0.273,25,1032,1131.3094,1
1.165,0.095,306,3006,1686.8666,1
1.443,0.022,8,934,2091.3357,1
0.966,0.044,18,2008,1375.7184,1
1.203,0.047,4,1960,1720.9531,1
1.421,0.003,8,3009,1774.9265,1
1.656,0.098,2,1868,2202.3678,1
1.329,0.17,16,2810,1669.9486,1
1.635,0.044,213,1384,2505.8266,1
1.083,0.08,7,2609,1661.7059,1
1.542,0.002,4,2168,2058.3783,1
1.261,0.006,67,2607,1568.8868,1
1.266,0.013,4,1032,1826.104,1
3.074,0.338,1,2288,2733.0455,1
1.632,0.041,23,16104,2903.2135,1
1.302,0.037,18,2408,1533.705,1
0.917,0.007,229,2605,1694.8809,1
2.072,0.093,206,1392,2503.8448,1
2.222,0.16,1,22112,3287.7327,1
1.434,0.099,193,738,2077.4641,1
1.521,0.185,48,1572,2162.5886,1
1.627,0.214,141,3006,1869.1913,1
1.731,0.032,1,22108,3103.5538,1
1.609,0.129,2,2064,1959.1799,1
1.655,0.052,50,1592,2701.8901,1
1.578,0.104,60,836,2165.501,1
1.677,0.016,74,1596,2846.2084,1
1.249,0.166,5,1972,2168.3746,1
2.016,0.032,32,17140,4172.7841,1
1.133,0.001,30,836,1929.1445,1
1.895,0.201,16,1688,2774.098,1
1.845,0.009,2,19104,3067.4436,1
1.317,0.007,86,3006,1821.0262,1
1.367,0.004,362,540,2241.5272,1
1.507,0.024,52,1592,2632.9169,1
1.337,0.119,10,832,1798.0793,1
2.005,0.164,9,19112,2853.0092,1
1.125,0.045,22,2608,1601.7826,1
1.008,0.006,4,932,1906.1229,1
1.338,0.232,15,2609,1616.8346,1
1.96,0.083,194,14108,3354.9435,1
2.227,0.324,2,2096,2679.8612,1
1.949,0.149,20,17100,2966.4253,1
0.655,0.007,161,2607,1614.7265,1
1.956,0.049,241,13100,2893.3426,1
2.017,0.2,14,1684,2709.2059,1
3.802,0.473,1,2492,2647.0951,1
1.843,0.026,43,17120,3442.8921,1
1.027,0.029,235,2605,1630.9048,1
1.686,0.086,4,3010,1862.1873,1
1.448,0.028,16,1784,2472.7182,1
1.401,0.065,54,738,1880.0019,1
2.091,0.034,164,1592,2752.9745,1
1.767,0.135,9,1796,2813.2469,1
2.352,0.129,6,20128,3321.5627,1
1.242,0.061,7,832,2056.3146,1
1.139,0.072,23,3009,1609.7136,1
1.415,0.113,45,734,2110.4162,1
1.785,0.053,129,15116,3437.7312,1
1.237,0.125,335,536,2145.6448,1
2.164,0.007,43,16120,3529.0662,1
1.577,0.065,5,1032,2066.3112,1
1.429,0.086,35,2807,1830.1297,1
1.341,0.131,144,2406,1533.8375,1
1.033,0.175,234,3006,1742.947,1
1.244,0.049,32,2407,1621.8571,1
1.694,0.215,1,1136,2163.3474,1
1.482,0.047,15,18120,3731.1602,1
1.13,0.025,2,836,2373.8307,1
1.321,0.011,23,734,2061.3968,1
1.923,0.171,1,1888,2681.1253,1
1.275,0.075,1,1136,2147.4564,1
1.56,0.041,4,1872,2092.4017,1
1.088,0.086,6,1236,1025.2138,1
2.309,0.305,9,1880,2320.7365,1
0.975,0.095,195,2006,1219.5084,1
1.194,0.155,13,2409,1406.5738,1
1.911,0.299,7,1764,1738.8872,1
1.199,0.064,6,2008,1237.4221,1
1.789,0.001,216,1476,2063.2927,1
1.853,0.083,116,14104,2914.3481,1
1.306,0.164,28,1664,1786.9746,1
1.031,0.243,1,603,356.4228,1
0.566,0.027,97,1203,573.6476,1
0.443,0.213,7,602,350.3293,1
0.917,0.038,27,1607,901.046,1
0.661,0.007,28,603,495.49,1
0.639,0.125,10,604,399.4912,1
1.214,0.108,51,940,1132.2823,1
0.668,0.053,59,1204,599.6854,1
0.363,0.024,13,602,350.3293,1
0.794,0,4,602,356.4228,1
1.32,0.147,35,740,2251.7155,1
